cos_sim,jaccard_best_avg,jc_best_avg,lin_best_avg,resnik_best_avg,source,lambda,exp_id,walk_length,iterations,time_similarities,time_results,cond_number,noise_ptg,patients_per_cond,time_symptom_embeddings,graph,p,q,num_walks,time_patient_embeddings,time_gen_patients,enriched_embeddings
0.927378796750897,0.9048638950197438,0.8936525381739562,0.9026755551551732,0.9241125775115234,orpha,5,100,50,1,110.18603467941284,0.32199883460998535,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.6700034141540527,24.02099919319153,no
0.9606880320706275,0.9211531762833506,0.9125693287089169,0.9222628109844903,0.9343505547798148,orpha,5,101,50,1,102.82600116729736,0.4059944152832031,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.189967632293701,18.500982999801636,no
0.9466899388916415,0.9191090491419306,0.9143627914658499,0.9134350554779815,0.9251981141990601,orpha,5,102,50,1,121.42003202438354,0.3459601402282715,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.933002233505249,20.14100670814514,no
0.9478367340810474,0.9223074786421032,0.9040159602420312,0.9326041619746858,0.9530776391453839,orpha,5,103,50,1,104.9953544139862,0.3110389709472656,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.5290374755859375,20.76300072669983,no
0.9588782787562123,0.9308406528234464,0.9154679969370749,0.9258504121435971,0.9369800159151991,orpha,5,104,50,1,117.57424187660217,0.4429965019226074,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.2800040245056152,17.051956176757812,no
0.9162699127666921,0.8988333108118253,0.8938154437487802,0.8924543939462186,0.8760165458012402,orpha,5,105,50,1,226.48566842079163,0.3889956474304199,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.7460012435913086,21.176037549972534,no
0.9311786255874359,0.9080419800909869,0.9086916505262526,0.9024472621353393,0.8847882978244224,orpha,5,106,50,1,207.43164706230164,0.35399794578552246,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.9739959239959717,25.102976322174072,no
0.917608516132907,0.904817650856568,0.9072306802996863,0.9006491449334113,0.8741573953125235,orpha,5,107,50,1,211.40986824035645,0.38100337982177734,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.5119943618774414,17.39800786972046,no
0.9158636247616474,0.9036097473086798,0.9094396648799605,0.9070038136420282,0.8803659745056529,orpha,5,108,50,1,202.48377394676208,0.44300198554992676,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.5600335597991943,22.41399884223938,no
0.9178454423974896,0.8983588577091122,0.9075678272750476,0.9016500758224104,0.8886805399156195,orpha,5,109,50,1,186.99501657485962,0.3350045680999756,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.83499813079834,20.009997129440308,no
0.8520581655480983,0.8857566475984566,0.8968858009398977,0.87491967328799,0.7854340645316277,orpha,5,110,50,1,294.35679054260254,0.4270005226135254,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.22499680519104,19.58299994468689,no
0.8751662087293365,0.8932586369983334,0.9101745416873114,0.8785925558908758,0.8105634881311653,orpha,5,111,50,1,366.42437720298767,0.4740109443664551,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,3.181001663208008,19.91699743270874,no
0.8732088644655647,0.8801963875501104,0.9030433313814693,0.8785325736077955,0.8037062895064788,orpha,5,112,50,1,383.50102829933167,0.35300111770629883,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.919002056121826,21.962998151779175,no
0.8868118553218323,0.9048055643139198,0.9160165458012401,0.8923854781316157,0.8163852228878579,orpha,5,113,50,1,352.6932489871979,0.5649580955505371,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.4110324382781982,22.177003622055054,no
0.8812694623365314,0.8870072669399277,0.905231521102653,0.8836616969205591,0.8118367791240635,orpha,5,114,50,1,320.29725074768066,0.390000581741333,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,3.221996307373047,28.168230056762695,no
0.8267033016530787,0.8586501358797651,0.8988789544014534,0.8388902902271669,0.7376558112997913,orpha,5,115,50,1,487.642107963562,0.5090024471282959,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.520000696182251,20.460009336471558,no
0.8436249868624536,0.8718411332822846,0.900776316382145,0.877276098674234,0.803061423659595,orpha,5,116,50,1,640.7797231674194,0.35196757316589355,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.9819819927215576,24.391998767852783,no
0.8575691034938367,0.8640001951864029,0.8968960106902091,0.8478887587646202,0.7476743540080778,orpha,5,117,50,1,487.9258942604065,0.48399996757507324,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.5319929122924805,20.62599802017212,no
0.8007237661967178,0.8302744621113164,0.8752057715117938,0.8309477050583307,0.7290504181493327,orpha,5,118,50,1,482.83363127708435,0.5810048580169678,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,3.9609973430633545,27.94600009918213,no
0.8368534450400132,0.8567209435010434,0.8927263036199571,0.847395012236686,0.7455929162350045,orpha,5,119,50,1,421.32051944732666,0.3530421257019043,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.7179994583129883,28.67199397087097,no
