cos_sim,jaccard_best_avg,jc_best_avg,lin_best_avg,resnik_best_avg,source,lambda,exp_id,walk_length,iterations,time_similarities,time_results,cond_number,noise_ptg,patients_per_cond,time_symptom_embeddings,graph,p,q,num_walks,time_patient_embeddings,time_gen_patients,enriched_embeddings
0.9636623725658002,0.945614536882723,0.9284726663964086,0.9540691860726994,0.959451826494302,orpha,3,60,50,1,157.48701190948486,0.3529934883117676,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.623995780944824,18.821004152297974,no
0.9554496794438689,0.9347126255574073,0.9236755101121571,0.9353006621323364,0.9457659564884464,orpha,3,61,50,1,129.02293276786804,0.2930030822753906,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.1720032691955566,17.784995317459106,no
0.9588324850231973,0.924754815849136,0.9061880095491195,0.9210075371980241,0.9361245739681396,orpha,3,62,50,1,120.59003400802612,0.5380051136016846,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.022003412246704,15.462006568908691,no
0.9583014278636097,0.9378290016966203,0.9214282389682147,0.9353244598591655,0.9481375463567707,orpha,3,63,50,1,142.92033529281616,0.48499345779418945,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.465001106262207,21.149994373321533,no
0.9453270873684368,0.9302977343362913,0.926166088614627,0.930412744170683,0.9424865246310227,orpha,3,64,50,1,183.94300150871277,0.448000431060791,150,0.0,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,3.0049991607666016,27.439696311950684,no
0.9352701079530952,0.9232491779649565,0.9267903848175008,0.9205579328258487,0.8977013798177258,orpha,3,65,50,1,237.54898858070374,0.3119966983795166,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.8149852752685547,22.590998649597168,no
0.944955032055613,0.9304860892152005,0.9310499527048332,0.9253940513190098,0.9110779544464964,orpha,3,66,50,1,223.73047590255737,0.422039270401001,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.0830016136169434,16.94003438949585,no
0.9387178505472726,0.9224616008287915,0.9268722880350735,0.9229901055508011,0.9087282855126646,orpha,3,67,50,1,218.83400201797485,0.3650383949279785,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.563997268676758,22.85495686531067,no
0.9281629956608561,0.9271094395147366,0.9269674789423898,0.9297795895079801,0.9070722039547768,orpha,3,68,50,1,205.02199912071228,0.412003755569458,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.5759966373443604,19.40396761894226,no
0.9453240845006982,0.9396346260678947,0.9423038752008167,0.9442766091617494,0.9315367175652749,orpha,3,69,50,1,239.78996324539185,0.3150019645690918,150,0.2,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.322033643722534,23.5999972820282,no
0.9080976082158461,0.9091710583607345,0.9267168145579028,0.9035731123222677,0.8572538774529677,orpha,3,70,50,1,452.4189131259918,0.35999584197998047,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.021960735321045,16.617002487182617,no
0.9030339474197858,0.9161184931609687,0.9277257030464093,0.90484497695299,0.8577555815804092,orpha,3,71,50,1,315.2210009098053,0.2850370407104492,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.4809980392456055,19.81600046157837,no
0.8958098734291248,0.9174817951143341,0.9284902331726799,0.8990796210380915,0.8555149918171855,orpha,3,72,50,1,347.5109968185425,0.4200429916381836,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.6129989624023438,21.786964416503906,no
0.8983219224359265,0.9155160428208939,0.9219725087458523,0.8938801555485489,0.8496839481705027,orpha,3,73,50,1,317.3210024833679,0.30203771591186523,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,3.071998357772827,21.199998378753662,no
0.9144952930048197,0.9302111766737234,0.930456285752894,0.9284662853024639,0.8943240544720208,orpha,3,74,50,1,265.1572666168213,0.2830379009246826,150,0.4,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.0890002250671387,16.161958932876587,no
0.8927859105445701,0.9156149873128839,0.9311413900274763,0.8917322042550637,0.8152920288875877,orpha,3,75,50,1,476.9530029296875,0.3939993381500244,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.175999879837036,15.960006713867188,no
0.8597358227106887,0.8741463597735839,0.9088480999354384,0.8601804723510952,0.7911239733945918,orpha,3,76,50,1,503.6350350379944,0.39595746994018555,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.562995672225952,16.96399974822998,no
0.8906561266009038,0.9025495097818417,0.9315358917766468,0.9024455354863896,0.8299042085191358,orpha,3,77,50,1,555.5036804676056,0.31099867820739746,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.6409974098205566,17.246986389160156,no
0.8991450835547947,0.9102740116811556,0.9412573007221896,0.9126479287719772,0.8427254027596355,orpha,3,78,50,1,558.8845927715302,0.600003719329834,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.391998529434204,19.583073616027832,no
0.8761175172289537,0.8892452291938802,0.9229322252751377,0.8691760881641969,0.7812355299310842,orpha,3,79,50,1,589.4250075817108,0.3130049705505371,150,0.6,2,N/A,hp-obo-all-under-000118-linked.edgelist,1,0.05,15,2.9680025577545166,20.61799931526184,no
